dialog_act,utterance
null,"noise
"
null,"noise
"
null,"sil
"
null,"noise
"
null,"noise
"
null,"unintelligible
"
null,"unintelligible
"
null,"noise
"
null,"pizza
"
null,"unintelligible
"
null,"sil
"
null,"what is the
"
null,"system
"
null,"unintelligible
"
null,"noise
"
null,"noise
"
null,"sil
"
null,"noise
"
null,"sil
"
null,"than
"
null,"in the ea
"
null,"unintelligible
"
null,"sil
"
null,"noise
"
null,"unintelligible
"
null,"noise
"
null,"unintelligible
"
null,"unintelligible
"
null,"inaudible
"
null,"noise
"
null,"unintelligible
"
null,"static
"
null,"code
"
null,"not sure
"
null,"breathing
"
null,"noise
"
null,"unintelligible
"
null,"just a moment
"
null,"unintelligible
"
null,"unintelligible
"
null,"noise
"
null,"okay
"
null,"sil
"
null,"noise
"
null,"noise
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"whats the promo code
"
null,"the addre
"
null,"do they have
"
null,"sil
"
null,"unintelligible
"
null,"noise
"
null,"type
"
null,"unintelligible
"
null,"hm
"
null,"unintelligible
"
null,"sil
"
null,"i need
"
null,"sil
"
null,"noise
"
null,"um hm
"
null,"sil
"
null,"i changed my mind
"
null,"any thing else
"
null,"noise
"
null,"sil
"
null,"unintelligible
"
null,"unintelligible
"
null,"noise
"
null,"cough
"
null,"unintelligible
"
null,"noise
"
null,"unintelligible
"
null,"sil
"
null,"uh
"
null,"tv_noise
"
null,"noise
"
null,"um
"
null,"sil
"
null,"unintelligible
"
null,"nosie
"
null,"cough
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"thats fine
"
null,"noise
"
null,"noise
"
null,"unintelligible
"
null,"unintelligible
"
null,"unintelligible
"
null,"noise
"
null,"system
"
null,"unintelligible
"
null,"sil
"
null,"sil
"
null,"noise
"
null,"that is all
"
null,"noise
"
null,"first one
"
null,"sil
"
null,"unintelligible
"
null,"sil
"
null,"unintelligible
"
null,"noise
"
null,"sil
"
null,"moder
"
null,"unintelligible
"
null,"sil
"
null,"cough
"
null,"sil
"
null,"unintelligible
"
null,"range
"
null,"noise
"
null,"sil
"
null,"breathing
"
null,"okay
"
null,"unintelligible
"
null,"laugh you suck
"
null,"sil
"
null,"sil
"
null,"cough
"
null,"care
"
null,"sil
"
null,"range that serves cana
"
null,"unintelligible
"
null,"system
"
null,"unintelligible
"
null,"system
"
null,"oh boy
"
null,"unintelligible
"
null,"noise
"
null,"of the venue
"
null,"unintelligible
"
null,"unintelligible
"
null,"noise
"
null,"noise
"
null,"sil
"
null,"noise
"
null,"unintelligible
"
null,"cough
"
null,"unintelligible
"
null,"noise
"
null,"in appleton wiscon
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"sil
"
null,"sil
"
null,"unintelligible
"
null,"unintelligible
"
null,"cough
"
null,"sil
"
null,"sil
"
null,"unintelligible
"
null,"sil
"
null,"sil
"
null,"what about
"
null,"how about unintelligible
"
null,"noise
"
null,"unintelligible
"
null,"unintelligible
"
null,"static
"
null,"sil
"
null,"sil
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"sil
"
null,"sil
"
null,"oh my god
"
null,"okay
"
null,"unintelligible
"
null,"for a
"
null,"um
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"sil
"
null,"noise
"
null,"sil
"
null,"sil
"
null,"noise
"
null,"unintelligible
"
null,"system
"
null,"now
"
null,"unintelligible
"
null,"can i
"
null,"what is the
"
null,"for
"
null,"noise
"
null,"noise
"
null,"unintelligible
"
null,"does do you know anyone who serves um
"
null,"sil
"
null,"okay
"
null,"noise
"
null,"unintelligible
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"unintelligible
"
null,"i want
"
null,"noise
"
null,"sil
"
null,"sil
"
null,"prise me
"
null,"unintelligible
"
null,"unintelligible
"
null,"sil
"
null,"unintelligible
"
null,"adress
"
null,"how about
"
null,"sil
"
null,"that serves
"
null,"okay
"
null,"viet
"
null,"um
"
null,"sil
"
null,"noise
"
null,"im looking
"
null,"sil
"
null,"sil
"
null,"unintelligible
"
null,"noise
"
null,"sil
"
null,"sil
"
null,"town
"
null,"unintelligible
"
null,"noise
"
null,"noise
"
null,"sil
"
null,"unintelligible
"
null,"noise
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"unintelligible
"
null,"laughing
"
null,"noise
"
null,"sil
"
null,"static
"
null,"unintelligible
"
null,"sil
"
null,"i want to know
"
null,"sil
"
null,"okay how about
"
null,"unintelligible
"
null,"noise
"
null,"unintelligible
"
null,"okay
"
null,"sil
"
null,"is there any
"
null,"cough
"
null,"noise
"
null,"noise
"
null,"i want to find
"
null,"cough
"
null,"noise
"
null,"cough
"
null,"unintelligible
"
null,"sil
"
null,"unintelligible
"
null,"breathing
"
null,"unintelligible
"
null,"okay um can i have the other
"
null,"viet
"
null,"serving
"
null,"sil
"
null,"okay
"
null,"noise
"
null,"inaudible
"
null,"im looking
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"unintelligible
"
null,"unintelligible
"
null,"unintelligible
"
null,"sil
"
null,"sil
"
null,"noise
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"noise
"
null,"unintelligible
"
null,"cough
"
null,"cough
"
null,"unintelligible
"
null,"um
"
null,"sil
"
null,"noise
"
null,"taiwanese
"
null,"looking for a place that serves whole worl
"
null,"breathing
"
null,"incorrect
"
null,"sil
"
null,"um
"
null,"cough
"
null,"noise
"
null,"noise
"
null,"sorry
"
null,"breathing
"
null,"expe
"
null,"unintelligible
"
null,"the adra
"
null,"noise
"
null,"unintelligible
"
null,"looking for a
"
null,"noise
"
null,"suggestion
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"unintelligible
"
null,"unintelligible
"
null,"sil
"
null,"noise
"
null,"noise
"
null,"sil
"
null,"unintelligible
"
null,"noise
"
null,"the addre
"
null,"noise
"
null,"the addre
"
null,"sil
"
null,"serve
"
null,"sil
"
null,"holy cow
"
null,"sil
"
null,"noise
"
null,"aw give me the damn code
"
null,"can i have an
"
null,"sil
"
null,"noise
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"sorry
"
null,"unintelligible
"
null,"unintelligible
"
null,"sil
"
null,"laughing
"
null,"noise
"
null,"unintelligible
"
null,"noise
"
null,"unintelligible
"
null,"unintelligible
"
null,"sil
"
null,"sil
"
null,"unintelligible
"
null,"sil
"
null,"unintelligible
"
null,"noise
"
null,"unintelligible
"
null,"sil
"
null,"and whats the other one
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"unintelligible
"
null,"try again
"
null,"noise
"
null,"sil
"
null,"is there
"
null,"sil
"
null,"sil
"
null,"whats the other one
"
null,"care
"
null,"unintelligible
"
null,"what is available in the ar
"
null,"unintelligible
"
null,"noise
"
null,"i want to find
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"unintelligible
"
null,"unintelligible
"
null,"noise
"
null,"sil
"
null,"sil
"
null,"can i get a
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"unintelligible
"
null,"sil
"
null,"and can
"
null,"unintelligible
"
null,"unintelligible
"
null,"im looking
"
null,"unintelligible
"
null,"i need
"
null,"sil
"
null,"what is the
"
null,"sil
"
null,"unintelligible
"
null,"sil
"
null,"i want
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"sil
"
null,"sil
"
null,"okay
"
null,"sil
"
null,"laugh
"
null,"serves
"
null,"and whats their
"
null,"sil
"
null,"unintelligible
"
null,"noise
"
null,"sil
"
null,"unintelligible
"
null,"sil
"
null,"who is it by
"
null,"unintelligible
"
null,"noise
"
null,"noise
"
null,"unintelligible
"
null,"noise
"
null,"unintelligible
"
null,"unintelligible
"
null,"noise
"
null,"unintelligible
"
null,"unintelligible
"
null,"of the venue
"
null,"noise
"
null,"sil
"
null,"noise
"
null,"sil
"
null,"noise
"
null,"unintelligible
"
null,"sil
"
null,"okay
"
null,"okay
"
null,"sil
"
null,"worthless system
"
null,"sil
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"that serves unintelligible
"
null,"sil
"
null,"noise
"
null,"unintelligible
"
null,"care
"
null,"unintelligible
"
null,"sil
"
null,"cough
"
null,"noise
"
null,"sil
"
null,"noise
"
null,"finished
"
null,"noise
"
null,"unintelligible
"
null,"noise
"
null,"care
"
null,"system
"
null,"can i
"
null,"do uh
"
null,"noise
"
null,"noise
"
null,"that serves
"
null,"sil
"
null,"serving in
"
null,"noise
"
null,"noise
"
null,"unintelligible
"
null,"noise
"
null,"unintelligible
"
null,"noise
"
null,"sil
"
null,"noise
"
null,"sil
"
null,"sil
"
null,"cough
"
null,"sil
"
null,"cough
"
null,"sil
"
null,"system saying hello welcome
"
null,"noise
"
null,"noise
"
null,"i dont
"
null,"unintelligible
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"can i get
"
null,"noise
"
null,"sil
"
null,"noise
"
null,"breathing
"
null,"unintelligible
"
null,"noise
"
null,"nt care
"
null,"noise
"
null,"sil
"
null,"noise
"
null,"noise
"
null,"town
"
null,"unintelligible
"
null,"whats the unintelligible
"
null,"breathing
"
null,"bout
"
null,"noise
"
null,"usually
"
null,"music
"
null,"noise
"
null,"okay
"
null,"sil
"
null,"unintelligible
"
null,"sil
"
null,"noise
"
null,"unintelligible
"
null,"im looking
"
null,"sil
"
null,"noise
"
null,"please
"
null,"noise
"
null,"sil
"
null,"noise
"
null,"noise
"
null,"unintelligible
"
null,"sil
"
null,"noise
"
null,"sil
"
null,"noise
"
null,"sil
"
null,"sil
"
null,"unintelligible
"
null,"sil
"
null,"unintelligible
"
null,"sil
"
null,"freakin
"
null,"and the
"
null,"unintelligible
"
null,"okay
"
null,"sil
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"unintelligible
"
null,"whats the code
"
null,"unintelligible
"
null,"noise
"
null,"noise
"
null,"whats the ph
"
null,"sil
"
null,"noise
"
null,"sil
"
null,"sil
"
null,"cough
"
null,"tv_noise
"
null,"noise
"
null,"serve
"
null,"was
"
null,"uh
"
null,"noise
"
null,"sil
"
null,"music
"
null,"okay ital
"
null,"unintelligible
"
null,"noise
"
null,"unintelligible
"
null,"noise
"
null,"im looking
"
null,"noise
"
null,"unintelligible
"
null,"unintelligible
"
null,"unintelligible
"
null,"im sorry
"
null,"noise
"
null,"sil
"
null,"noise
"
null,"unintelligible
"
null,"sil
"
null,"sil
"
null,"make a suggestion
"
null,"sil
"
null,"noise
"
null,"unintelligible
"
null,"sil
"
null,"unintelligible
"
null,"noise
"
null,"sil
"
null,"spice
"
null,"unintelligible
"
null,"noise
"
null,"sil
"
null,"unintelligible
"
null,"unintelligible
"
null,"unintelligible
"
null,"sil
"
null,"noise
"
null,"s
"
null,"cough
"
null,"sil
"
null,"unintelligible
"
null,"i would like a
"
null,"breathing
"
null,"unintelligible
"
null,"and whats the postal code
"
null,"did you hang up on me
"
null,"in the
"
null,"i am
"
null,"noise
"
null,"unintelligible
"
null,"sil
"
null,"sil
"
null,"um
"
null,"unintelligible
"
null,"sil
"
null,"is there
"
null,"noise
"
null,"sil
"
null,"im
"
null,"unintelligible
"
null,"unintelligible
"
null,"noise
"
null,"sil
"
null,"noise
"
null,"sil
"
null,"unintelligible
"
null,"noise
"
null,"unintelligible
"
null,"noise
"
null,"unintelligible
"
null,"noise
"
null,"unintelligible
"
null,"noise
"
null,"yea id like a
"
null,"unintelligible
"
null,"how about uh
"
null,"noise
"
null,"unintelligible
"
null,"unintelligible
"
null,"sil
"
null,"that serves
"
null,"on the rest and the
"
null,"uh
"
null,"sil
"
null,"unintelligible
"
null,"noise
"
null,"dress
"
null,"sil
"
null,"noise
"
null,"sil
"
null,"what about
"
null,"noise
"
null,"unintelligible
"
null,"noise
"
null,"re
"
null,"sil
"
null,"i would like
"
null,"sil
"
null,"noise
"
null,"noise
"
null,"sil
"
null,"noise
"
null,"noise
"
null,"sil
"
null,"unintelligible
"
null,"unintelligible
"
null,"whats the
"
null,"s
"
null,"system
"
null,"okay
"
null,"unintelligible
"
null,"okay
"
null,"unintelligible
"
null,"sil
"
null,"whats the code
"
null,"noise
"
null,"breathing
"
null,"carrier
"
null,"i need the nor
"
null,"sil
"
null,"sil
"
null,"noise
"
null,"noise
"
null,"how about
"
null,"i know mia
"
null,"knocking
"
null,"what is one of them
"
null,"unintelligible
"
null,"noise
"
null,"noise
"
null,"are there any
"
null,"unintelligible
"
null,"okay and um
"
null,"what is the
"
null,"unintelligible
"
null,"okay
"
null,"sil
"
null,"unintelligible
"
null,"noise
"
null,"noise
"
null,"inaudible
"
null,"sil
"
null,"noise
"
null,"how about the
"
null,"sil
"
null,"okay
"
null,"sil
"
null,"tv_noise
"
null,"sil
"
null,"noise
"
null,"how about unintelligible
"
null,"noise
"
null,"unintelligible
"
null,"sil
"
null,"range please
"
null,"cough
"
null,"noise
"
null,"sil
"
null,"okay
"
null,"noise
"
null,"sil
"
null,"sil
"
null,"noise
"
null,"sil
"
null,"okay
"
null,"unintelligible
"
null,"unintelligible
"
null,"unintelligible
"
null,"sil
"
null,"noise
"
null,"sil
"
null,"sil
"
null,"um breath
"
null,"sil
"
null,"knocking
"
null,"sil
"
null,"unintelligible
"
null,"unintelligible
"
null,"sil
"
null,"sil
"
null,"okay
"
null,"cough
"
null,"sil
"
null,"priced
"
null,"unintelligible
"
null,"laughing
"
null,"okay
"
null,"unintelligible
"
null,"i would like
"
null,"can i get a
"
null,"system
"
null,"im looking
"
null,"sil
"
null,"noise
"
null,"unintelligible
"
null,"noise
"
null,"sil
"
null,"unintelligible
"
null,"sorry
"
null,"sil
"
null,"noise
"
null,"unintelligible
"
null,"post
"
null,"sil
"
null,"unintelligible
"
null,"noise
"
null,"is there one serving
"
null,"sil
"
null,"noise
"
null,"noise
"
null,"unintelligible
"
null,"noise
"
null,"noise
"
null,"im sorry
"
null,"unintelligible
"
null,"nothing
"
null,"unintelligible
"
null,"sil
"
null,"cough
"
null,"noise
"
null,"sil
"
null,"sil
"
null,"how about
"
null,"noise
"
null,"okay
"
null,"noise
"
null,"unintelligible
"
null,"that serves unintelligible
"
null,"sil
"
null,"sil
"
null,"unintelligible
"
null,"laugh
"
null,"uh i want to find
"
null,"noise
"
null,"sil
"
null,"noise
"
null,"noise
"
null,"unintelligible
"
null,"noise
"
null,"noise
"
null,"sil
"
null,"background_speech
"
null,"unintelligible
"
null,"unintelligible
"
null,"okay
"
null,"sil
"
null,"sil
"
null,"both
"
null,"noise
"
null,"i
"
null,"noise
"
null,"inaudible
"
null,"noise
"
null,"sil
"
null,"noise
"
null,"cannabis
"
null,"unintelligible
"
null,"noise
"
null,"do they serve
"
null,"unintelligible
"
null,"sil
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"incorrect
"
null,"noise
"
null,"unintelligible
"
null,"unintelligible
"
null,"sil
"
null,"sil
"
null,"uh
"
null,"unintelligible
"
null,"noise
"
null,"sil
"
null,"noise
"
null,"sil
"
null,"sil
"
null,"tv_noise
"
null,"okay
"
null,"sil
"
null,"unintelligible
"
null,"sil
"
null,"left
"
null,"uh
"
null,"sil
"
null,"sil
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"sil
"
null,"sil
"
null,"cough
"
null,"sil
"
null,"unintelligible
"
null,"i want
"
null,"sigh
"
null,"unintelligible
"
null,"noise
"
null,"noise
"
null,"unintelligible
"
null,"noise
"
null,"unintelligible
"
null,"noise
"
null,"how about unintelligible
"
null,"noise
"
null,"unintelligible
"
null,"aristrain
"
null,"care
"
null,"unintelligible
"
null,"free
"
null,"okay
"
null,"sil
"
null,"unintelligible
"
null,"sil
"
null,"sil
"
null,"noise
"
null,"noise
"
null,"unintelligible
"
null,"noise
"
null,"kish
"
null,"sil
"
null,"noise
"
null,"um
"
null,"noise
"
null,"sil
"
null,"sil
"
null,"can i get the
"
null,"unintelligible
"
null,"incorrect
"
null,"sil
"
null,"unintelligible
"
null,"noise
"
null,"okay
"
null,"noise
"
null,"unintelligible
"
null,"noise
"
null,"noise
"
null,"can you hear me
"
null,"unintelligible
"
null,"noise
"
null,"im looking
"
null,"is there
"
null,"im looking
"
null,"unintelligent
"
null,"unintelligible
"
null,"can
"
null,"sil
"
null,"noise
"
null,"unintelligible
"
null,"sil
"
null,"inaudible
"
null,"unintelligible
"
null,"bad
"
null,"unintelligible
"
null,"unintelligible
"
null,"type of foo
"
null,"noise
"
null,"unintelligible
"
null,"noise
"
null,"cough
"
null,"dress
"
null,"noise
"
null,"sil
"
null,"noise
"
null,"im sorry
"
null,"noise
"
null,"unintelligible
"
null,"sil
"
null,"you have a shitty system
"
null,"sil
"
null,"new
"
null,"sil
"
null,"any thing else
"
null,"noise
"
null,"im looking
"
null,"oh
"
null,"sil
"
null,"unintelligible
"
null,"and the one before
"
null,"noise
"
null,"okay and um
"
null,"sil
"
null,"noise
"
null,"unintelligible
"
null,"noise
"
null,"unintelligible
"
null,"unintelligible
"
null,"noise
"
null,"im looking
"
null,"sil
"
null,"how about
"
null,"sigh
"
null,"unintelligible
"
null,"noise
"
null,"unintelligible
"
null,"unintelligible
"
null,"done
"
null,"care
"
null,"sil
"
null,"noise
"
null,"noise
"
null,"serve
"
null,"noise
"
null,"sil
"
null,"noise
"
null,"sil
"
null,"um
"
null,"and
"
null,"sil
"
null,"noise
"
null,"sil
"
null,"noise
"
null,"sil
"
null,"pizza
"
null,"sil
"
null,"sil
"
null,"sigh
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"sil
"
null,"noise
"
null,"noise
"
null,"what do you recommend
"
null,"noise
"
null,"noise
"
null,"unintelligible
"
null,"noise
"
null,"noise
"
null,"okay
"
null,"sil
"
null,"sil
"
null,"tell me number
"
null,"what is the
"
null,"unintelligible
"
null,"noise
"
null,"system
"
null,"noise
"
null,"noise
"
null,"would you like something
"
null,"noise
"
null,"croatia
"
null,"noise
"
null,"noise
"
null,"sil
"
null,"noise
"
null,"sil
"
null,"unintelligible
"
null,"noise
"
null,"sil
"
null,"inaudible
"
null,"is there
"
null,"unintelligible
"
null,"what is
"
null,"unintelligible
"
null,"unintelligible
"
null,"sil
"
null,"i want to find a
"
