dialog_act,utterance
null,"noise
"
null,"unintelligible
"
null,"unintelligible
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"cough
"
null,"what about
"
null,"noise
"
null,"noise
"
null,"breathing
"
null,"uh unintelligible
"
null,"i
"
null,"medium
"
null,"sil
"
null,"cough
"
null,"noise
"
null,"sil
"
null,"okay
"
null,"sil
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"freakin
"
null,"noise
"
null,"noise
"
null,"unintelligible
"
null,"unintelligible
"
null,"uh
"
null,"sil
"
null,"sil
"
null,"unintelligible
"
null,"sil
"
null,"um i want
"
null,"um
"
null,"sil
"
null,"unintelligible
"
null,"pizza
"
null,"sil
"
null,"okay
"
null,"unintelligible
"
null,"unintelligible
"
null,"unintelligible
"
null,"sil
"
null,"noise
"
null,"cough
"
null,"noise
"
null,"noise
"
null,"i would like
"
null,"sil
"
null,"okay
"
null,"noise okay
"
null,"sil
"
null,"sil
"
null,"noise
"
null,"unintelligible
"
null,"noise
"
null,"noise
"
null,"sil
"
null,"noise
"
null,"uh continental
"
null,"sil
"
null,"chikkis
"
null,"unintelligible
"
null,"sil
"
null,"sil
"
null,"do they serve
"
null,"sil
"
null,"breathing
"
null,"noise
"
null,"sil
"
null,"noise
"
null,"nosie
"
null,"sil
"
null,"how about the
"
null,"cough
"
null,"unintelligible
"
null,"noise
"
null,"aw give me the damn code
"
null,"sil
"
null,"sil
"
null,"unintelligible
"
null,"sil
"
null,"sil
"
null,"noise
"
null,"usually
"
null,"sil
"
null,"i changed my mind
"
null,"okay
"
null,"serve
"
null,"unintelligible
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"unintelligible
"
null,"noise
"
null,"cough
"
null,"unintelligible
"
null,"um
"
null,"unintelligible
"
null,"noise
"
null,"7:30
"
null,"sil
"
null,"sil
"
null,"noise
"
null,"cough
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"cough
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"how about uh
"
null,"noise
"
null,"sil
"
null,"noise
"
null,"unintelligible
"
null,"sil
"
null,"noise
"
null,"unintelligible
"
null,"unintelligible
"
null,"unintelligible
"
null,"unintelligible
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"noise
"
null,"noise
"
null,"sil
"
null,"noise
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"laugh you suck
"
null,"type of foo
"
null,"noise
"
null,"cough
"
null,"sil
"
null,"blow
"
null,"sil
"
null,"unintelligible
"
null,"sil
"
null,"sil
"
null,"noise
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"unintelligible
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"noise
"
null,"cough
"
null,"sil
"
null,"sil
"
null,"what about
"
null,"sil
"
null,"ring
"
null,"noise
"
null,"sil
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"unintelligible
"
null,"unintelligible
"
null,"unintelligible
"
null,"unintelligible
"
null,"sil
"
null,"unintelligible
"
null,"sil
"
null,"okay
"
null,"that serves unintelligible
"
null,"sil
"
null,"unintelligible
"
null,"noise
"
null,"noise
"
null,"pizza
"
null,"okay
"
null,"okay
"
null,"okay
"
null,"noise
"
null,"okay
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"unintelligible
"
null,"noise
"
null,"noise
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"unintelligible
"
null,"sil
"
null,"sil
"
null,"noise
"
null,"sil
"
null,"sil
"
null,"noise
"
null,"noise
"
null,"sil
"
null,"sil
"
null,"unintelligible
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"sil
"
null,"noise
"
null,"unintelligible
"
null,"noise
"
null,"noise
"
null,"sil
"
null,"okay
"
null,"sil
"
null,"sil
"
null,"type
"
null,"noise
"
null,"sil
"
null,"noise
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"unintelligible
"
null,"sil
"
null,"unintelligible
"
null,"noise
"
null,"noise
"
null,"sil
"
null,"noise
"
null,"noise
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"care
"
null,"sil
"
null,"i need cant
"
null,"noise
"
null,"noise
"
null,"sil
"
null,"noise
"
null,"okay and um
"
null,"taiwanese
"
null,"noise
"
null,"noise
"
null,"breathing
"
null,"noise
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"unintelligible
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"old
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"im looking
"
null,"sil
"
null,"sil
"
null,"breathing
"
null,"sil
"
null,"sil
"
null,"noise
"
null,"sil
"
null,"sil
"
null,"noise
"
null,"unintelligible
"
null,"unintelligible
"
null,"unintelligible
"
null,"unintelligible
"
null,"unintelligible
"
null,"sil
"
null,"noise
"
null,"unintelligible
"
null,"you have a shitty system
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"sigh
"
null,"sil
"
null,"sil
"
null,"and
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"cough
"
null,"sil
"
null,"did you hang up on me
"
null,"sil
"
null,"unintelligible
"
null,"unintelligible
"
null,"laughing
"
null,"laughing
"
null,"breathing
"
null,"that serves
"
null,"noise
"
null,"i know mia
"
null,"sil
"
null,"sil
"
null,"um
"
null,"is there
"
null,"okay just regular ecuadorean food
"
null,"noise
"
null,"noise
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"noise
"
null,"unintelligible
"
null,"town
"
null,"viet
"
null,"sil
"
null,"sil
"
null,"unintelligible
"
null,"unintelligible
"
null,"unintelligible
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"uh
"
null,"what about unintelligible food restaurants
"
null,"dont
"
null,"noise
"
null,"unintelligible
"
null,"sil
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"sil
"
null,"sil
"
null,"range that serves cana
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"noise
"
null,"sil
"
null,"sil
"
null,"noise
"
null,"noise
"
null,"sil
"
null,"expe
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"noise
"
null,"unintelligible
"
null,"unintelligible
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"oh boy
"
null,"um
"
null,"what is the
"
null,"the addre
"
null,"noise
"
null,"sil
"
null,"unintelligible
"
null,"sil
"
null,"noise
"
null,"sil
"
null,"care
"
null,"noise
"
null,"noise
"
null,"unintelligible
"
null,"unintelligible
"
null,"unintelligible
"
null,"noise
"
null,"noise
"
null,"tell me number
"
null,"noise
"
null,"unintelligible
"
null,"unintelligible
"
null,"unintelligible
"
null,"unintelligible
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"unintelligible
"
null,"sil
"
null,"and can
"
null,"unintelligible
"
null,"sil
"
null,"sil
"
null,"noise
"
null,"sil
"
null,"noise
"
null,"noise
"
null,"sil
"
null,"sil
"
null,"unintelligible
"
null,"cough
"
null,"noise
"
null,"sil
"
null,"unintelligible
"
null,"noise
"
null,"okay
"
null,"i dont want pizza
"
null,"breathing
"
null,"holy cow
"
null,"sil
"
null,"unintelligible
"
null,"is there
"
null,"unintelligible
"
null,"sil
"
null,"i want
"
null,"unintelligible
"
null,"noise
"
null,"um
"
null,"unintelligible
"
null,"unintelligible
"
null,"unintelligible
"
null,"noise
"
null,"okay
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"noise
"
null,"noise
"
null,"unintelligible
"
null,"noise
"
null,"sil
"
null,"sil
"
null,"that serves
"
null,"cough
"
null,"unintelligible
"
null,"unintelligible
"
null,"unintelligible
"
null,"sil
"
null,"pizza
"
null,"noise
"
null,"noise
"
null,"how about
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"okay
"
null,"okay
"
null,"unintelligible
"
null,"unintelligible
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"i want
"
null,"um
"
null,"sil
"
null,"just a moment
"
null,"just a moment
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"sil
"
null,"spice
"
null,"im sorry
"
null,"sil
"
null,"breathing
"
null,"what is the uh
"
null,"any thing else
"
null,"noise
"
null,"try again
"
null,"would you like something
"
null,"noise
"
null,"unintelligible
"
null,"noise
"
null,"sil
"
null,"noise
"
null,"um
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"unintelligible
"
null,"sil
"
null,"sil
"
null,"unintelligent
"
null,"thats all
"
null,"unintelligible
"
null,"sil
"
null,"sil
"
null,"unintelligible
"
null,"unintelligible
"
null,"noise
"
null,"noise
"
null,"unintelligible
"
null,"that serves unintelligible
"
null,"sil
"
null,"cough
"
null,"noise
"
null,"unintelligible
"
null,"noise
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"carrier
"
null,"sil
"
null,"noise
"
null,"sil
"
null,"sil
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"noise
"
null,"im looking
"
null,"or
"
null,"noise
"
null,"unintelligible
"
null,"noise
"
null,"unintelligible
"
null,"sil
"
null,"sil
"
null,"sil
"
null,"i would like
"
null,"unintelligible
"
null,"hm
"
null,"sil
"
null,"sil
"
null,"type
"
null,"noise
"
null,"can i get the
"
null,"noise
"
null,"priced
"
bye,"goodbye
"
bye,"okay thank you and good bye
"
bye,"alright thank you good bye
"
bye,"okay good bye
"
bye,"okay thank you and good bye
"
bye,"okay thank you and good bye
"
bye,"goodbye
"
bye,"goodbye
"
bye,"okay well thank you good bye
"
bye,"you good bye
"
bye,"okay cool thank you good bye
"
bye,"okay good bye
"
bye,"alright thank you good bye
"
bye,"great thank you goodbye
"
bye,"alright thank you good bye
"
bye,"goodbye
"
bye,"goodbye
"
bye,"okay thank you and good bye
"
bye,"goodbye
"
bye,"okay thank you and good bye
"
bye,"okay good bye
"
bye,"alright thank you good bye
"
bye,"okay bye
"
bye,"okay good bye
"
bye,"okay thats all
"
bye,"okay thank you and good bye
"
bye,"okay thank you and good bye
"
bye,"alright thank you good bye
"
bye,"ok thank you goodbye
"
bye,"okay thank you and good bye
"
bye,"uh thank you and good bye
"
bye,"goodbye
"
bye,"you good bye
"
bye,"goodbye
"
bye,"okay good bye
"
bye,"goodbye
"
bye,"okay thank you and good bye
"
bye,"uh thank you and good bye
"
bye,"okay good bye
"
bye,"cute thank you good bye
"
bye,"you goodbye
"
bye,"okay thank you and good bye
"
bye,"goodbye
"
bye,"okay thank you very much and good bye
"
bye,"alright thank you good bye
"
bye,"goodbye
"
bye,"alright thank you good bye
"
bye,"cut it thank you good bye
"
bye,"very good thank you good bye
"
bye,"goodbye
"
bye,"okay thank you and good bye
"
bye,"alright thank you good bye
"
bye,"goodbye
"
bye,"goodbye
"
bye,"goodbye
"
bye,"goodbye
"
bye,"okay thank you and good bye
"
bye,"very good thank you good bye
"
bye,"thanks good bye
"
bye,"okay good bye
"
bye,"okay good bye
"
bye,"okay good bye
"
bye,"unintelligible bye
"
bye,"you good bye
"
bye,"okay good bye
"
bye,"okay good bye
"
bye,"awesome thanks good bye
"
bye,"okay thank you and good bye
"
bye,"goodbye
"
bye,"thank you good bye thank you good bye
"
bye,"okay good bye
"
bye,"goodbye
"
bye,"okay good bye
"
bye,"okay thank you and good bye
"
bye,"okay thank you and good bye
"
bye,"you good bye
"
bye,"goodbye
"
bye,"okay thank you and good bye
"
bye,"good thank you good bye
"
bye,"see you good bye
"
bye,"cool um thank you good bye
"
bye,"unintelligible bye
"
bye,"okay bye
"
bye,"okay thank you and good bye
"
bye,"thank you good bye crosstalk
"
bye,"you good bye
"
bye,"ooh thank you good bye
"
bye,"stop it
"
bye,"good bye thank you good bye
"
bye,"goodbye
"
bye,"alright good bye thank you
"
bye,"goodbye
"
bye,"thanks good bye
"
bye,"alright thank you good bye
"
bye,"see you goodbye
"
bye,"see you goodbye
"
bye,"see you goodbye
"
bye,"unintelligible good bye
"
reqalts,"is there anything else
"
reqalts,"how about french food
"
reqalts,"is the anything else
"
reqalts,"is there anything else
"
reqalts,"how about vietnamese
"
reqalts,"how about french food
"
reqalts,"any more
"
reqalts,"anything else
"
reqalts,"anything else
"
reqalts,"how about portuguese food
"
reqalts,"how about gastro pub
"
reqalts,"how about italian food
"
reqalts,"okay how about italian food
"
reqalts,"are there any other cheap restaurants in the west part of town
"
reqalts,"is there another restaurant in the west of town
"
reqalts,"how about korean food
"
reqalts,"anything else
"
reqalts,"anything else
"
reqalts,"is there anything else
"
reqalts,"anything else
"
reqalts,"is there anything else
"
reqalts,"how about thai food
"
reqalts,"is there anything serving international food
"
reqalts,"is there anything else
"
reqalts,"is there anything else
"
reqalts,"um how about a restaurant in the center with int
"
reqalts,"anything else
"
reqalts,"how about indian food
"
reqalts,"okay what about modern european food
"
reqalts,"okay how about any area
"
reqalts,"okay how about any part of town
"
reqalts,"how about in any area
"
reqalts,"how about rest of town
"
reqalts,"how about indian food
"
reqalts,"what about gastropub type of foo
"
reqalts,"what about gasper gastropub type o
"
reqalts,"how about korean food
"
reqalts,"how about indian food
"
reqalts,"how about indian food
"
reqalts,"how about a place that serves portuguese food
"
reqalts,"how about chinese food
"
reqalts,"what about indian
"
reqalts,"how about indian food
"
reqalts,"is there anything else
"
reqalts,"are there any other restaurants
"
reqalts,"how about european
"
reqalts,"what about chinese food
"
reqalts,"how about chinese food
"
reqalts,"how about indian food
"
reqalts,"how about indian food
"
reqalts,"is there anything else
"
reqalts,"how about indian food
"
reqalts,"is there a restaurant in the south part of town that serves indian food
"
reqalts,"anything else
"
reqalts,"how about indian
"
reqalts,"what about european food
"
reqalts,"is there anything else
"
reqalts,"is there anything else
"
reqalts,"is there anything else
"
reqalts,"how about the center area
"
reqalts,"anything else
"
reqalts,"how about vietnamese food
"
reqalts,"how about caribbean food
"
reqalts,"is there anything else
"
reqalts,"anything else
"
reqalts,"how about indian food
"
reqalts,"is there anything else
"
reqalts,"is there anything else
"
reqalts,"how about moderately priced
"
reqalts,"how about european food
"
reqalts,"how about european food
"
reqalts,"how about portuguese food
"
reqalts,"how about indian food
"
reqalts,"how about indian food
"
reqalts,"anything else
"
reqalts,"what about vietnamese food
"
reqalts,"how about chinese food
"
reqalts,"what about chinese food
"
reqalts,"is there anything else
"
reqalts,"anything house
"
reqalts,"how about north american food
"
reqalts,"is there anything else
"
reqalts,"what about british food
"
reqalts,"how about asian oriental
"
reqalts,"can you tell me a restaurant in the south part of town
"
reqalts,"anything else
"
reqalts,"is there anything else
"
reqalts,"is there a restaurant that serves indian food
"
reqalts,"how about indian food
"
reqalts,"how about indian food
"
reqalts,"how about chinese food
"
reqalts,"how about asian oriental
"
reqalts,"how about korean food
"
reqalts,"how about turkish
"
reqalts,"anything else
"
reqalts,"how about korean food
"
reqalts,"is there anything else
"
reqalts,"how about a turkish restaurant
"
reqalts,"how about the west area
"
reqalts,"what about chineese
"
reqalts,"what about chinese food
"
reqalts,"is there anything else
"
reqalts,"how about indian
"
reqalts,"how about indian food
"
reqalts,"how about an indian restaurant
"
reqalts,"how about an indian type food restaurant
"
reqalts,"how about italian
"
reqalts,"is there anything else
"
reqalts,"what about any area
"
reqalts,"how about a chinese restaurant
"
reqalts,"is there anything else
"
reqalts,"how about italian
"
reqalts,"what about chinese food
"
reqalts,"anything else gastropub
"
reqalts,"how about portuguese food
"
reqalts,"how about one with thai food
"
reqalts,"is there anything else
"
reqalts,"how about modern european food
"
reqalts,"how about thai food
"
reqalts,"anything else
"
reqalts,"anything else
"
reqalts,"anything else
"
reqalts,"what about indian type of food
"
reqalts,"are there any restaurant serving corsica food
"
reqalts,"how about indian
"
reqalts,"how about indian
"
reqalts,"what about in the west side of town
"
reqalts,"is there anything else
"
reqalts,"anything else
"
reqalts,"is there anything else
"
reqalts,"anything else
"
reqalts,"what about chinese food
"
reqalts,"whats the next one
"
reqalts,"i dont want that one whats another one
"
reqalts,"i dont want that give me another spanish choice
"
reqalts,"anything else
"
reqalts,"anything else
"
reqalts,"is there anything else
"
reqalts,"what about persian food
"
reqalts,"how about indian food
"
reqalts,"how about indian food
"
reqalts,"uh how about italian
"
reqalts,"how about italian food
"
reqalts,"how about vietnamese food
"
reqalts,"anything else
"
reqalts,"is there anything else
"
reqalts,"is there anything else
"
reqalts,"what about chinese food
"
reqalts,"what about chinese food
"
reqalts,"how about gastropub
"
reqalts,"how about indian food
"
reqalts,"is there anything else
"
reqalts,"um how about italian food
"
reqalts,"is there a restaurant serving italian food
"
reqalts,"how about modern european food
"
reqalts,"is there anything else
"
reqalts,"is there anything else
"
reqalts,"anything else
"
reqalts,"how about chinese food
"
reqalts,"how about vietnamese
"
reqalts,"how about vietnamese food
"
reqalts,"how about modern european
"
reqalts,"is there anything else
"
reqalts,"okay what about another restaurant
"
reqalts,"how about gastropub food
"
reqalts,"how about european food
"
reqalts,"how about a restaurant in the west part of town that serves vietnamese
"
reqalts,"is there anything else
"
reqalts,"is there anything else
"
reqalts,"is there anything else
"
reqalts,"is there anything else
"
